record_id,decisionNumber,decisionDate,decision_month,decision_year,domains,domain_register,authority_name
4061979,2а-116/2022,2022-01-28,2022-01,2022,['pussy-kirov.top'],.top,Снежинский городской суд - Челябинская область
4056975,2а-120/2022,2022-01-28,2022-01,2022,['a.individualki-kogalim.ru'],.ru,Снежинский городской суд - Челябинская область
4090737,2a-1984/2022,2022-01-28,2022-01,2022,['www.freemomvids.com'],.com,Центральный районный суд г. Челябинска - Челябинская область
4085950,2a-927/2022,2022-01-28,2022-01,2022,['www.magicalspin.com'],.com,Курчатовский районный суд г. Челябинска - Челябинская область
4173435,2a-1924/2022,2022-02-01,2022-02,2022,['perdos.la'],.la,Центральный районный суд г. Челябинска - Челябинская область
4173570,2a-889/2022,2022-02-01,2022-02,2022,['orca88djig.online'],.online,Курчатовский районный суд г. Челябинска - Челябинская область
4176893,2a-1417/2022,2022-02-01,2022-02,2022,['brandbase.online'],.online,Центральный районный суд г. Челябинска - Челябинская область
4151814,2a-2081/2022,2022-02-01,2022-02,2022,['www.grannycinema.com'],.com,Центральный районный суд г. Челябинска - Челябинская область
4956289,2а-885/2022,2022-02-01,2022-02,2022,['www.katsubet.com'],.com,Курчатовский районный суд г. Челябинска - Челябинская область
4117400,2a-1922/2022,2022-02-01,2022-02,2022,['shlyuhivoronezh.me'],.me,Центральный районный суд г. Челябинска - Челябинская область
4090366,2a-1982/2022,2022-02-01,2022-02,2022,['babushki.online'],.online,Центральный районный суд г. Челябинска - Челябинская область
4173496,2a-1895/2022,2022-02-02,2022-02,2022,['individualki-voronezh.net'],.net,Центральный районный суд г. Челябинска - Челябинская область
4173421,2a-1894/2022,2022-02-02,2022-02,2022,['voronezh-individualki.com'],.com,Центральный районный суд г. Челябинска - Челябинская область
4085955,2a-2614/2022,2022-02-02,2022-02,2022,['nyagany.pr-13.com'],.com,Центральный районный суд г. Челябинска - Челябинская область
4080100,2a-124/2022,2022-02-04,2022-02,2022,['ebyri.com'],.com,Снежинский городской суд - Челябинская область
4086248,2a-166/2022,2022-02-04,2022-02,2022,['onion.worldguns.net'],.net,Еманжелинский городской суд - Челябинская область
4198384,2a-192/2022,2022-02-08,2022-02,2022,['foshlut.ru'],.ru,Коркинский городской суд - Челябинская область
4198311,2a-192/2022,2022-02-08,2022-02,2022,['girl.zauchek.net'],.net,Коркинский городской суд - Челябинская область
4200342,2a-191/2022,2022-02-08,2022-02,2022,['maxivk.ru'],.ru,Коркинский городской суд - Челябинская область
4215526,2a-1015/2022,2022-02-08,2022-02,2022,['gang-bang.info'],.info,Курчатовский районный суд г. Челябинска - Челябинская область
4199843,2a-186/2022,2022-02-08,2022-02,2022,['porostitki21.ru'],.ru,Коркинский городской суд - Челябинская область
4090506,2a-480/2022,2022-02-09,2022-02,2022,['www.uvelir.xyz'],.xyz,Саткинский городской суд - Челябинская область
4061148,б/н,2022-02-09,2022-02,2022,['ebalochka.com'],.com,Центральный районный суд г. Челябинска - Челябинская область
4228802,2a-437/2022,2022-02-09,2022-02,2022,['cprawci-online.co'],.co,Правобережный районный суд г. Магнитогорска - Челябинская область
4090284,2a-481/2022,2022-02-09,2022-02,2022,['darknet-biz.xyz'],.xyz,Саткинский городской суд - Челябинская область
4089494,2a-486/2022,2022-02-09,2022-02,2022,['under-mafia.xyz'],.xyz,Саткинский городской суд - Челябинская область
4142052,2a-981/2022,2022-02-11,2022-02,2022,['onaego.net'],.net,Курчатовский районный суд г. Челябинска - Челябинская область
4138009,2a-980/2022,2022-02-11,2022-02,2022,['casombie1.com'],.com,Курчатовский районный суд г. Челябинска - Челябинская область
4249217,2a-1189/2022,2022-02-15,2022-02,2022,['tabakerka-opt.org'],.org,Советский районный суд г. Челябинска - Челябинская область
4119193,2a-2688/2022,2022-02-17,2022-02,2022,['retro-porevo.com'],.com,Центральный районный суд г. Челябинска - Челябинская область
4090354,2a-155/2022,2022-02-17,2022-02,2022,['hunting-club.org'],.org,Аргаяшский районный суд - Челябинская область
4143298,2a-869/2022,2022-02-21,2022-02,2022,['strelguns.net'],.net,Копейский городской суд - Челябинская область
4378293,2а-1033/2022,2022-02-24,2022-02,2022,['indii-spb.com'],.com,Металлургический районный суд г. Челябинска - Челябинская область
4162591,2a-205/2022,2022-02-25,2022-02,2022,['kurskhotx.com'],.com,Снежинский городской суд - Челябинская область
4277287,2a-789/2022,2022-02-26,2022-02,2022,['gmsd4.me'],.me,Курчатовский районный суд г. Челябинска - Челябинская область
4200132,б/н,2022-02-28,2022-02,2022,['b.doc-medic.club'],.club,Центральный районный суд г. Челябинска - Челябинская область
4261933,2a-1226/2022,2022-03-01,2022-03,2022,['magick-gerl.org'],.org,Металлургический районный суд г. Челябинска - Челябинская область
4430017,2а-2587/2022,2022-03-02,2022-03,2022,['krasnodarki.us'],.us,Центральный районный суд г. Челябинска - Челябинская область
4235530,2a-1055/2022,2022-03-02,2022-03,2022,['girls007.net'],.net,Металлургический районный суд г. Челябинска - Челябинская область
4261050,2a-1230/2022,2022-03-02,2022-03,2022,['dark-empire.xyz'],.xyz,Металлургический районный суд г. Челябинска - Челябинская область
4156223,2a-3170/2022,2022-03-02,2022-03,2022,['ebyri.com'],.com,Центральный районный суд г. Челябинска - Челябинская область
4163934,2a-166/2022,2022-03-02,2022-03,2022,['strelguns.net'],.net,Еманжелинский городской суд - Челябинская область
4265631,2а-922/2022 ~ М-476/2022,2022-03-03,2022-03,2022,['hello2.x-chel.org'],.org,Копейский городской суд - Челябинская область
4163040,2a-101/2022,2022-03-04,2022-03,2022,['vipcu.ru'],.ru,Троицкий районный суд - Челябинская область
4195261,2a-104/2022,2022-03-04,2022-03,2022,['chelyabinsk.dipsale.net'],.net,Троицкий районный суд - Челябинская область
4230130,2a-549/2022,2022-03-04,2022-03,2022,['sochi.snus-mag-moskva.ru'],.ru,Озерский городской суд - Челябинская область
4156437,2a-1165/2022,2022-03-05,2022-03,2022,['kupite-pasport.com'],.com,Копейский городской суд - Челябинская область
4726976,2а-1486/2022,2022-03-09,2022-03,2022,['задрочи.mom'],.mom,Калининский районный суд г. Челябинска - Челябинская область
4676761,2а-1486/2022,2022-03-09,2022-03,2022,['секс.click'],.click,Калининский районный суд г. Челябинска - Челябинская область
4727104,2а-1486/2022,2022-03-09,2022-03,2022,['порно.today'],.today,Калининский районный суд г. Челябинска - Челябинская область
4472682,2а-1474/2022,2022-03-09,2022-03,2022,['ebalovo.adult'],.adult,Калининский районный суд г. Челябинска - Челябинская область
4261832,2a-1380/2022,2022-03-10,2022-03,2022,['chelyabinki.ru'],.ru,Металлургический районный суд г. Челябинска - Челябинская область
4228913,2a-1182/2022,2022-03-10,2022-03,2022,['crime-sity.xyz'],.xyz,Тракторозаводский районный суд г. Челябинска - Челябинская область
4205296,2a-3205/2022,2022-03-11,2022-03,2022,['b.doc-medic.club'],.club,Центральный районный суд г. Челябинска - Челябинская область
4207019,2a-3208/2022,2022-03-11,2022-03,2022,['transymoskvyhott.com'],.com,Центральный районный суд г. Челябинска - Челябинская область
4179208,2a-2605/2022,2022-03-14,2022-03,2022,['rostovchanok.pro'],.pro,Центральный районный суд г. Челябинска - Челябинская область
4179456,2a-2609/2022,2022-03-14,2022-03,2022,['individualki-gelengika.com'],.com,Центральный районный суд г. Челябинска - Челябинская область
4198585,2a-2003/2022,2022-03-14,2022-03,2022,['my.yaeby.org'],.org,Советский районный суд г. Челябинска - Челябинская область
4950040,2а-1658/2022,2022-03-17,2022-03,2022,['zrelki.top'],.top,Курчатовский районный суд г. Челябинска - Челябинская область
4454320,2а-1184/2022,2022-03-18,2022-03,2022,['chelyabinsk.study-docs24.com'],.com,Металлургический районный суд г. Челябинска - Челябинская область
4482862,2а-1680/2022,2022-03-22,2022-03,2022,['anomera.site'],.site,Калининский районный суд г. Челябинска - Челябинская область
4527885,2а-1640/2022,2022-03-24,2022-03,2022,['купить-госномер.рф'],.рф,Калининский районный суд г. Челябинска - Челябинская область
4614532,2а-1641/2022,2022-03-24,2022-03,2022,['nomera-auto.ru'],.ru,Калининский районный суд г. Челябинска - Челябинская область
4750982,2а-1644/2022,2022-03-24,2022-03,2022,['carnomer.su'],.su,Калининский районный суд г. Челябинска - Челябинская область
4528303,2а-1650/2022,2022-03-25,2022-03,2022,['autonomer777.ru'],.ru,Калининский районный суд г. Челябинска - Челябинская область
4253741,2a-586/2022,2022-03-25,2022-03,2022,['sam-poehall.com'],.com,Миасский городской суд - Челябинская область
4291580,2a-331/2022,2022-03-31,2022-03,2022,['karding-forum.xyz'],.xyz,Кыштымский городской суд - Челябинская область
4265158,2a-3177/2022,2022-03-31,2022-03,2022,['gaytyt.com'],.com,Центральный районный суд г. Челябинска - Челябинская область
4395346,2а-777/2022,2022-04-01,2022-04,2022,['nso5.girls-nsk.mobi'],.mobi,Правобережный районный суд г. Магнитогорска - Челябинская область
4285386,М-2029/2022,2022-04-04,2022-04,2022,['www.al-capone.xyz'],.xyz,Центральный районный суд г. Челябинска - Челябинская область
4267186,2a-1688/2022,2022-04-05,2022-04,2022,['club-golden.xyz'],.xyz,Курчатовский районный суд г. Челябинска - Челябинская область
4267300,2a-1691/2022,2022-04-05,2022-04,2022,['24wulk-clb.com'],.com,Курчатовский районный суд г. Челябинска - Челябинская область
4267416,2a-1691/2022,2022-04-05,2022-04,2022,['murmansk-trolleybus.ru'],.ru,Курчатовский районный суд г. Челябинска - Челябинская область
4291384,2a-1687/2022,2022-04-05,2022-04,2022,['vip-admiral-slots.com'],.com,Курчатовский районный суд г. Челябинска - Челябинская область
4304040,2a-309/2022,2022-04-06,2022-04,2022,['medicall-centr-zdorovie2.com'],.com,Еманжелинский городской суд - Челябинская область
4303619,2a-311/2022,2022-04-06,2022-04,2022,['medikalls-onlline-hubs2.com'],.com,Еманжелинский городской суд - Челябинская область
4401511,2а-1886/2022,2022-04-08,2022-04,2022,['bank-spravok-rf.ru'],.ru,Тракторозаводский районный суд г. Челябинска - Челябинская область
4400419,2а-201/2022,2022-04-11,2022-04,2022,['sprawki-online.co'],.co,Троицкий городской суд - Челябинская область
4513089,2а-226/2022,2022-04-12,2022-04,2022,['www.spravspb.com'],.com,Агаповский районный суд - Челябинская область
4583313,2а-1977/2022,2022-04-12,2022-04,2022,['m.big-boss.cc'],.cc,Советский районный суд г. Челябинска - Челябинская область
4396179,2а-1022/2022,2022-04-13,2022-04,2022,['rus-dlploms.com'],.com,Правобережный районный суд г. Магнитогорска - Челябинская область
4364531,2а-3175/2022,2022-04-13,2022-04,2022,['mybestgigolo.com'],.com,Центральный районный суд г. Челябинска - Челябинская область
4395204,2а-858/2022,2022-04-14,2022-04,2022,['p.real-chek.info'],.info,Саткинский городской суд - Челябинская область
4373801,2а-850/2022,2022-04-14,2022-04,2022,['newchekis1.ru'],.ru,Саткинский городской суд - Челябинская область
4477828,2а-868/2022,2022-04-15,2022-04,2022,['kassovyj-chek1.ru'],.ru,Саткинский городской суд - Челябинская область
4584788,2a-1670/2022,2022-04-15,2022-04,2022,['shopsrus.ru'],.ru,Советский районный суд г. Челябинска - Челябинская область
4395297,2а-869/2022,2022-04-15,2022-04,2022,['mos-checkk.ru'],.ru,Саткинский городской суд - Челябинская область
4395170,2а-862/2022,2022-04-15,2022-04,2022,['chelyabinsk.life-djplome.com'],.com,Саткинский городской суд - Челябинская область
4359714,2а-1194/2022,2022-04-15,2022-04,2022,['a.100spravok.com'],.com,Златоустовский городской суд - Челябинская область
4395447,2а-863/2022,2022-04-15,2022-04,2022,['v-c.shop'],.shop,Саткинский городской суд - Челябинская область
4395339,2а-866/2022,2022-04-15,2022-04,2022,['чек-челябинск.рф'],.рф,Саткинский городской суд - Челябинская область
4590208,2а-239/2022,2022-04-18,2022-04,2022,['gay-porevo.co'],.co,Еткульский районный суд - Челябинская область
4365321,М-2595/2022,2022-04-21,2022-04,2022,['j.avroramodels.net'],.net,Центральный районный суд г. Челябинска - Челябинская область
4384270,2а-4472/2022,2022-04-22,2022-04,2022,['b.doxy-chelyabinsk.net'],.net,Центральный районный суд г. Челябинска - Челябинская область
4351687,б/н,2022-04-22,2022-04,2022,['1.inkognito74.org'],.org,Центральный районный суд г. Челябинска - Челябинская область
4661954,2а-1196/2022,2022-04-25,2022-04,2022,['fidgets.santabean.ru'],.ru,Правобережный районный суд г. Магнитогорска - Челябинская область
4441783,2а-1171/2022,2022-04-26,2022-04,2022,['culmass.tlg.su'],.su,Правобережный районный суд г. Магнитогорска - Челябинская область
4378822,2а-997/2022,2022-04-26,2022-04,2022,['girl.krasotki-23.com'],.com,Озерский городской суд - Челябинская область
4378609,2а-999/2022,2022-04-26,2022-04,2022,['perm.снюс-москва.рф'],.рф,Озерский городской суд - Челябинская область
4509054,2а-1148/2022,2022-04-26,2022-04,2022,['mantia.elasticesh.ru'],.ru,Правобережный районный суд г. Магнитогорска - Челябинская область
4595404,2а-2020/2022,2022-04-28,2022-04,2022,['chelyabinsk.kupi-propisku.ru'],.ru,Металлургический районный суд г. Челябинска - Челябинская область
4352107,2а-1023/2022,2022-04-28,2022-04,2022,['x2.escort-krasnodar.com'],.com,Озерский городской суд - Челябинская область
4660193,2а-1167/2022,2022-04-29,2022-04,2022,['fiveses.ratingil.site'],.site,Правобережный районный суд г. Магнитогорска - Челябинская область
4610699,2а-2300/2022,2022-04-29,2022-04,2022,['rt.bongacams18.com'],.com,Калининский районный суд г. Челябинска - Челябинская область
4631271,2а-4163/2022,2022-04-29,2022-04,2022,['orsk2.pr-13.com'],.com,Центральный районный суд г. Челябинска - Челябинская область
4610487,2а-2300/2022,2022-04-29,2022-04,2022,['rt.bongacams18.com'],.com,Калининский районный суд г. Челябинска - Челябинская область
4660277,2а-1168/2022,2022-04-29,2022-04,2022,['cgevkoi.ngocongress.ru'],.ru,Правобережный районный суд г. Магнитогорска - Челябинская область
4465767,2а-1561/2022,2022-04-29,2022-04,2022,['cb.cheleba.vip'],.vip,Сосновский районный суд - Челябинская область
4598552,2а-2109/2022,2022-05-04,2022-05,2022,['chelyabinsk.vsem-propiski.ru'],.ru,Металлургический районный суд г. Челябинска - Челябинская область
4594927,2а-1915/2022,2022-05-04,2022-05,2022,['chelyabinsk.propiska-mvd.ru'],.ru,Металлургический районный суд г. Челябинска - Челябинская область
4594832,2а-1915/2022,2022-05-04,2022-05,2022,['chelyabinsk.propiska-online24.ru'],.ru,Металлургический районный суд г. Челябинска - Челябинская область
4609901,2а-2108/2022,2022-05-04,2022-05,2022,['chelyabinsk.propiska-24.ru'],.ru,Металлургический районный суд г. Челябинска - Челябинская область
4513081,2а-297/2022,2022-05-06,2022-05,2022,['2.geishi-vladimira.com'],.com,Снежинский городской суд - Челябинская область
4750552,2а-388/2022,2022-05-06,2022-05,2022,['pickupsluts.fun'],.fun,Кыштымский городской суд - Челябинская область
4512938,2а-296/2022,2022-05-06,2022-05,2022,['a.blagoveshtensk-individualka.ru'],.ru,Снежинский городской суд - Челябинская область
4715071,2а-380/2022,2022-05-06,2022-05,2022,['money-kard.xyz'],.xyz,Кыштымский городской суд - Челябинская область
4714043,2а-379/2022,2022-05-06,2022-05,2022,['www.antimigalki.org'],.org,Кыштымский городской суд - Челябинская область
4437502,2а-1312/2022,2022-05-11,2022-05,2022,['domdoveria1.ru'],.ru,Правобережный районный суд г. Магнитогорска - Челябинская область
4491031,2а-967/2022,2022-05-11,2022-05,2022,['krasnodarfeya.buzz'],.buzz,Озерский городской суд - Челябинская область
4465875,2а-251/2022,2022-05-12,2022-05,2022,['izumchik.com'],.com,Нагайбакский районный суд - Челябинская область
4660192,2а-1096/2022,2022-05-12,2022-05,2022,['magnitogorsk.soos.su'],.su,Правобережный районный суд г. Магнитогорска - Челябинская область
4512945,2а-1354/2022,2022-05-12,2022-05,2022,['magnitogorsk.avtostroypro.ru'],.ru,Правобережный районный суд г. Магнитогорска - Челябинская область
4455397,2а-804/2022,2022-05-13,2022-05,2022,['miass.snus-land.ru'],.ru,Миасский городской суд - Челябинская область
4455513,2а-804/2022,2022-05-13,2022-05,2022,['miass.snus-mag-moskva.ru'],.ru,Миасский городской суд - Челябинская область
4459889,2а-4769/2022,2022-05-13,2022-05,2022,['vorkuta.pr-13.com'],.com,Центральный районный суд г. Челябинска - Челябинская область
4655614,2а-2349/2022,2022-05-18,2022-05,2022,['go.mobile.cheleba.vip'],.vip,Калининский районный суд г. Челябинска - Челябинская область
4652551,2а-2339/2022,2022-05-18,2022-05,2022,['itimoc.ru'],.ru,Калининский районный суд г. Челябинска - Челябинская область
4505347,2а-415/2022,2022-05-19,2022-05,2022,['maxivk.ru'],.ru,Верхнеуфалейский городской суд - Челябинская область
4470732,2а-2062/2022 ~ М-1759/202,2022-05-20,2022-05,2022,['kopeysk.kdotrans.ru'],.ru,Копейский городской суд - Челябинская область
4470636,2а-2063/2022,2022-05-20,2022-05,2022,['lanpo.ru'],.ru,Копейский городской суд - Челябинская область
4466412,2а-2058/2022,2022-05-20,2022-05,2022,['kopeysk.maki-tour.ru'],.ru,Копейский городской суд - Челябинская область
4470779,2а-2065/2022 ~ М-1762/202,2022-05-20,2022-05,2022,['domdoveria1.ru'],.ru,Копейский городской суд - Челябинская область
4465876,2а-2054/2022,2022-05-20,2022-05,2022,['kopeysk.zhuksvadba.ru'],.ru,Копейский городской суд - Челябинская область
4429704,2а-2067/2022 ~ М-1764/202,2022-05-20,2022-05,2022,['chelyabinskaya-obl.realpussyindi.ru'],.ru,Копейский городской суд - Челябинская область
4430078,2а-2064/2022 ~ М-1761/202,2022-05-20,2022-05,2022,['nic-naukal.ru'],.ru,Копейский городской суд - Челябинская область
4465769,2а-2061/2022,2022-05-20,2022-05,2022,['kopeysk.magshina.ru'],.ru,Копейский городской суд - Челябинская область
4593348,2а-574/2022,2022-05-20,2022-05,2022,['chel.sam-poehald.com'],.com,Коркинский городской суд - Челябинская область
4619053,2а-2060/2022,2022-05-20,2022-05,2022,['kopeysk.avtostroypro.ru'],.ru,Копейский городской суд - Челябинская область
4508088,2а-4469/2022,2022-05-23,2022-05,2022,['om.sochinki.live'],.live,Центральный районный суд г. Челябинска - Челябинская область
4732104,2а-1450/2022,2022-05-24,2022-05,2022,['66.spravo4ki.ru'],.ru,Миасский городской суд - Челябинская область
5072398,,2022-05-25,2022-05,2022,['chelyabinsk.propiska-mama.ru'],.ru,Металлургический районный суд г. Челябинска - Челябинская область
5073878,2а-1930/2022,2022-05-25,2022-05,2022,['chelyabinsk.school-gu.ru'],.ru,Металлургический районный суд г. Челябинска - Челябинская область
4470849,2а-2126/2022 ~ М-1815/202,2022-05-25,2022-05,2022,['petancon.info'],.info,Копейский городской суд - Челябинская область
4470893,2а-2132/2022 ~ М-1821/202,2022-05-25,2022-05,2022,['kopeysk.roadcomfort.ru'],.ru,Копейский городской суд - Челябинская область
4507658,2а-2128/2022 ~ М-1817/202,2022-05-25,2022-05,2022,['liga-stydt.ru'],.ru,Копейский городской суд - Челябинская область
4507989,2а-2127/2022 ~ М-1816/202,2022-05-25,2022-05,2022,['maxivk.ru'],.ru,Копейский городской суд - Челябинская область
4508317,2а-2129/2022 ~ М-1818/202,2022-05-25,2022-05,2022,['highthost.ru'],.ru,Копейский городской суд - Челябинская область
4508414,2а-2130/2022 ~ М-1819/202,2022-05-25,2022-05,2022,['galereyaslava.ru'],.ru,Копейский городской суд - Челябинская область
4571559,2а-1459/2022,2022-05-26,2022-05,2022,['23.medspravo44ka.ru'],.ru,Миасский городской суд - Челябинская область
4639012,2а-2312/2022,2022-05-26,2022-05,2022,['msk.1000spravok-msk.com'],.com,Металлургический районный суд г. Челябинска - Челябинская область
4571626,2а-1459/2022,2022-05-26,2022-05,2022,['sprmarafon.ru'],.ru,Миасский городской суд - Челябинская область
4571784,2а-1407/2022,2022-05-26,2022-05,2022,['16i.spravo4kin.ru'],.ru,Миасский городской суд - Челябинская область
4727002,2а-1446/2022,2022-05-30,2022-05,2022,['a1.100spravok.com'],.com,Миасский городской суд - Челябинская область
4609368,2а-2513/2022,2022-05-30,2022-05,2022,['save-job-trud.ru'],.ru,Металлургический районный суд г. Челябинска - Челябинская область
4791711,2а-2873/2022,2022-05-30,2022-05,2022,['chelyabinsk.100балльныйрепетитор.рф'],.рф,Калининский районный суд г. Челябинска - Челябинская область
4790817,2а-2875/2022,2022-05-30,2022-05,2022,['vichlenitel.com'],.com,Калининский районный суд г. Челябинска - Челябинская область
4615227,2а-1554/2022,2022-05-30,2022-05,2022,['1.inkognito74.org'],.org,Сосновский районный суд - Челябинская область
4730656,2а-4424/2022,2022-05-30,2022-05,2022,['j.avroramodels.net'],.net,Центральный районный суд г. Челябинска - Челябинская область
4590192,2а-2213/2022,2022-06-01,2022-06,2022,['direct-chelyabinsk.alco.rehab'],.rehab,Советский районный суд г. Челябинска - Челябинская область
4589518,2а-2585/2022,2022-06-02,2022-06,2022,['pharaon-bet.net'],.net,Курчатовский районный суд г. Челябинска - Челябинская область
4655866,2а-2502/2022,2022-06-02,2022-06,2022,['crime-cash.xyz'],.xyz,Тракторозаводский районный суд г. Челябинска - Челябинская область
4731980,2а-2499/2022,2022-06-02,2022-06,2022,['vuzinfo-1y.net'],.net,Тракторозаводский районный суд г. Челябинска - Челябинская область
4622135,2а-2500/2022,2022-06-02,2022-06,2022,['darkshop-alliance.xyz'],.xyz,Тракторозаводский районный суд г. Челябинска - Челябинская область
4880427,2а-2362/2022,2022-06-07,2022-06,2022,['a.100spravok.com'],.com,Металлургический районный суд г. Челябинска - Челябинская область
4621711,2а-2475/2022,2022-06-09,2022-06,2022,['2022doks.xyz'],.xyz,Тракторозаводский районный суд г. Челябинска - Челябинская область
4718660,2а-2474/2022,2022-06-09,2022-06,2022,['zaliv-on.xyz'],.xyz,Тракторозаводский районный суд г. Челябинска - Челябинская область
4705037,2а-489/2022,2022-06-09,2022-06,2022,['cb.cheleba.vip'],.vip,Агаповский районный суд - Челябинская область
4588629,2а-2658/2022,2022-06-10,2022-06,2022,['winningmoneys.xyz'],.xyz,Курчатовский районный суд г. Челябинска - Челябинская область
4588544,2а-2659/2022,2022-06-10,2022-06,2022,['goldcup365.com'],.com,Курчатовский районный суд г. Челябинска - Челябинская область
4590040,2а-2656/2022,2022-06-10,2022-06,2022,['vavada-play.co'],.co,Курчатовский районный суд г. Челябинска - Челябинская область
4641171,2а-2645/2022,2022-06-10,2022-06,2022,['www.quora.com'],.com,Металлургический районный суд г. Челябинска - Челябинская область
4590141,2а-2656/2022,2022-06-10,2022-06,2022,['cazino-vavada.net'],.net,Курчатовский районный суд г. Челябинска - Челябинская область
4713911,2а-2855/2022,2022-06-14,2022-06,2022,['mosmedik.org'],.org,Калининский районный суд г. Челябинска - Челябинская область
4732174,2а-423/2022,2022-06-14,2022-06,2022,['chelyabinsk.poluchideplom.com'],.com,Каслинский городской суд - Челябинская область
4671528,2а-4777/2022,2022-06-14,2022-06,2022,['b.ashoo.nl'],.nl,Центральный районный суд г. Челябинска - Челябинская область
4750585,2а-2887/2022,2022-06-15,2022-06,2022,['telkymsk.com'],.com,Калининский районный суд г. Челябинска - Челябинская область
